camera,date,filename,location,time,url
SM-S908B,10.February 2025,20250210_171735,20250210_171735,Monday 17:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::T2oyMHB3aitlWkNvTzhKWFNDLzdNZz09?height=1080
SM-S908B,10.February 2025,20250210_171733,20250210_171733,Monday 17:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RW1ySW81OC9CRHV1YTdENkZGdVVjUT09?height=1080
SM-S908B,10.February 2025,20250210_171732,20250210_171732,Monday 17:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::alhKUmI0U1JNR3UzajBCd2pmakllZz09?height=1080
SM-S908B,10.February 2025,20250210_171731,20250210_171731,Monday 17:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WVlsTGlGcUtqa3VnR2lKU3JXS0hTUT09?height=1080
SM-S908B,10.February 2025,20250210_171730(0),20250210_171730(0),Monday 17:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RHkyeU03MVlZWkZvbVd0azlBT29XQT09?height=1080
SM-S908B,10.February 2025,20250210_171730,20250210_171730,Monday 17:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bVlqK3RnVCsxdkEraWdYVlhtVTRqQT09?height=1080
SM-S908B,10.February 2025,20250210_171728,20250210_171728,Monday 17:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VzFpWUM4ZlpqK2NMK0pxWWZGSERLZz09?height=1080
SM-S908B,10.February 2025,20250210_171726,20250210_171726,Monday 17:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NCtWMGlUWUYzV0dnWWRSSGpnaExlZz09?height=1080
SM-S908B,10.February 2025,20250210_171149,20250210_171149,Monday 17:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NWcweCtZUk91SmJ4TldxMVpHNUZDQT09?height=1080
SM-S908B,10.February 2025,20250210_171145,20250210_171145,Monday 17:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dXdVSkJ1R3JncWxUV3BFRjlDOUVKQT09?height=1080
SM-S908B,10.February 2025,20250210_141435,20250210_141435,Monday 14:14,https://thumbnailer-proxy-6.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::R05Da2IveHM4MENVWkc4N2FEUXdtQT09?height=324
SM-S908B,10.February 2025,20250210_141433,20250210_141433,Monday 14:14,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UkhwOVdvaUgxQ2tqajdSK3R2cUZYQT09?height=1080
SM-S908B,10.February 2025,20250210_141426,20250210_141426,Monday 14:14,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Y0FqMFBXK1F4ZWRsNUlpSkhIM0Nudz09?height=1080
SM-S908B,10.February 2025,20250210_141421(0),20250210_141421(0),Monday 14:14,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cGYvdnNvWnRsVVpFZjBZVUZqYU5nZz09?height=1080
SM-S908B,10.February 2025,20250210_141421,20250210_141421,Monday 14:14,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RTdLZWxyb3RTY1o2NS83eVVSTDcxdz09?height=1080
SM-S908B,10.February 2025,20250210_141419,20250210_141419,Monday 14:14,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cFUvV1dOMXI4dkFCZm90T0pycE9QUT09?height=1080
SM-S908B,10.February 2025,20250210_131106,20250210_131106,Monday 13:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eWJYSEp4WDd6YlFKT1pJR1l2VHdWQT09?height=1080
SM-S908B,10.February 2025,20250210_131104,20250210_131104,Monday 13:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZWdSdDRROUdvMkRHSjB6U0JDbVVVQT09?height=1080
SM-S908B,10.February 2025,20250210_131058,20250210_131058,Monday 13:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::YnNocTN6WXJaTHVVdERnSUZWRUR4dz09?height=1080
SM-S908B,10.February 2025,20250210_131054,20250210_131054,Monday 13:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eW9QWGNGZ09kM2tnaEg4bFBWYTNYdz09?height=1080
SM-S908B,10.February 2025,20250210_130711,20250210_130711,Monday 13:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NUt3Vy9pc2ZTNVI4Q2xCbUtkSHBXUT09?height=1080
SM-S908B,10.February 2025,20250210_130710,20250210_130710,Monday 13:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Q0Erc2N3SDArVGZYWGY3d2FadS8vUT09?height=1080
SM-S908B,10.February 2025,20250210_130708,20250210_130708,Monday 13:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Tk1TQ25oMW5HVk5DR2FuSndRbTh1Zz09?height=1080
SM-S908B,10.February 2025,20250210_130706,20250210_130706,Monday 13:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UURQelFtWmg4QXVqVVhySEQrQ21Pdz09?height=1080
SM-S908B,10.February 2025,20250210_130651,20250210_130651,Monday 13:06,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::STNRc2UraDc5eUhLNHU3T0MrWUluUT09?height=1080
SM-S908B,10.February 2025,20250210_130649,20250210_130649,Monday 13:06,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RXpFZ05qcEhyRG5hRFVCWVprdituZz09?height=1080
SM-S908B,10.February 2025,20250210_130647,20250210_130647,Monday 13:06,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::L2hjOXdmZU1QY0laNThWOXF4RE8zQT09?height=1080
SM-S908B,10.February 2025,20250210_130645,20250210_130645,Monday 13:06,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Uk9KVFRDdUVDdTNMY1hDalRJeWMvUT09?height=1080
SM-S908B,10.February 2025,20250210_130617,20250210_130617,Monday 13:06,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WjU2N2tORnhnVnBZc1h6SFFDUTlaUT09?height=1080
SM-S908B,10.February 2025,20250210_130614,20250210_130614,Monday 13:06,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Q1lYb3hVMWN1UU1mMnlucktReVZKUT09?height=1080
SM-S908B,10.February 2025,20250210_130612,20250210_130612,Monday 13:06,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bHRUZE1mY2N3MHFNUWs4cmdjY0xLUT09?height=1080
SM-S908B,10.February 2025,20250210_130609,20250210_130609,Monday 13:06,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::L3RnZ3huYXBpY2l1UEZLRW9jMHhGZz09?height=1080
SM-S908B,10.February 2025,20250210_130607,20250210_130607,Monday 13:06,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::N0E0WjYrR3BNNExrdWIxMHRMQ2VXZz09?height=1080
SM-S908B,10.February 2025,20250210_115315,20250210_115315,Monday 11:53,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ajIzUHhuTC9keHBYelhpejVpejhxZz09?height=1080
SM-S908B,10.February 2025,20250210_114027,20250210_114027,Monday 11:40,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::N1dzT244U1BRWDJLQUNqeTY0eW9qZz09?height=1080
SM-S908B,10.February 2025,20250210_114013,20250210_114013,Monday 11:40,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dXVVN2RNYnlidVJwNU9ZQUNoREV1Zz09?height=1080
SM-S908B,10.February 2025,20250210_114005,20250210_114005,Monday 11:40,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TjhnZ2VOU2ZTUzd4NHZUaFNRcWltdz09?height=1080
SM-S908B,10.February 2025,20250210_113852,20250210_113852,Monday 11:38,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZEEycnQ3YisxU3FSNGw5dWpDRGo2Zz09?height=1080
SM-S908B,10.February 2025,20250210_113850,20250210_113850,Monday 11:38,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cENtbWpBU1laYU1TYnpSbEMxNWY4dz09?height=1080
SM-S908B,10.February 2025,20250210_113803,20250210_113803,Monday 11:38,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SThkQzdlbmZyZVQzc1B1UnBKZk1xQT09?height=1080
SM-S908B,10.February 2025,20250210_113504,20250210_113504,Monday 11:35,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TW9pTFNHWTcrMVlMZ0pxaGJsQ3pFdz09?height=1080
SM-S908B,10.February 2025,20250210_113401,20250210_113401,Monday 11:34,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WFFMV2lqYmdsWlVwakZpZkVZcGJLdz09?height=1080
SM-S908B,10.February 2025,20250210_113342,20250210_113342,Monday 11:33,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dGhON1hGTVprTjFRS2lsUVUxelNaZz09?height=1080
SM-S908B,10.February 2025,20250210_113335,20250210_113335,Monday 11:33,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bUhwWVhRSk9VTXAvOFBXa0YxNDEvQT09?height=1080
SM-S908B,10.February 2025,20250210_113334,20250210_113334,Monday 11:33,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VWJ2K0p1RG9RNkh1UGx1WFdSZHdJQT09?height=1080
SM-S908B,10.February 2025,20250210_113329,20250210_113329,Monday 11:33,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SFAxZlVVeTBQV0N5Zml5RXlmWkVJUT09?height=1080
SM-S908B,10.February 2025,20250210_111710,20250210_111710,Monday 11:17,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MU5GVEkwRVRKZVNCMFdpRzQ4b3hYUT09?height=1080
SM-S908B,10.February 2025,20250210_104034,20250210_104034,Monday 10:40,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SEN5b1BxQlVBcFVjS21sUXg5TUVBZz09?height=1080
,,,,,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::YnpYZnl6SHdOdUpvR3V0QmtKSkp4Zz09?height=1080
SM-S908B,10.February 2025,20250210_102715,20250210_102715,Monday 10:27,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::elFZdnpTUFVFL2RvWlhQMHQ2S1gxdz09?height=1080
SM-S908B,10.February 2025,20250210_102714,20250210_102714,Monday 10:27,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::c0VVci9EdEZ0U2VlejNsSWNWSzcxZz09?height=1080
SM-S908B,9.February 2025,20250209_194347,20250209_194347,Sunday 19:43,https://thumbnailer-proxy-8.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::U3VMbFc2eEJaQU1nejB1M3dBSE1yQT09?height=324
SM-S908B,9.February 2025,20250209_185932,20250209_185932,Sunday 18:59,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NnJjYjZZZmxscWo5VUxGTkptaW9IUT09?height=1080
SM-S908B,9.February 2025,20250209_185928,20250209_185928,Sunday 18:59,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RHFyeE4vSW1nbys0WE0xQ1NIYkpidz09?height=1080
SM-S908B,9.February 2025,20250209_185927,20250209_185927,Sunday 18:59,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::akE0UmltV01PbUdkVXRQVFFwY3JWZz09?height=1080
SM-S908B,9.February 2025,20250209_185925,20250209_185925,Sunday 18:59,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MFJFQnYxWm1HWkZDTlE2dTM0clNTdz09?height=1080
SM-S908B,9.February 2025,20250209_185858,20250209_185858,Sunday 18:58,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::QmVCQmUzeXYrTHlLV083VFZnZ2RYdz09?height=1080
SM-S908B,9.February 2025,20250209_185829,20250209_185829,Sunday 18:58,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RnJoZEhBSGRmT2VBS2dlbm90YWdIZz09?height=1080
SM-S908B,9.February 2025,20250209_185825,20250209_185825,Sunday 18:58,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Zm5rRXNCNldOVUxqUVN5aDdtSTRMdz09?height=1080
SM-S908B,9.February 2025,20250209_185824,20250209_185824,Sunday 18:58,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bm9HV0tFZ0dyemduU0hWczR6eWJxQT09?height=1080
SM-S908B,9.February 2025,20250209_185818,20250209_185818,Sunday 18:58,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::L2ppblpTNi85NU9IZnRBS2ZaOHVUdz09?height=1080
SM-S908B,9.February 2025,20250209_185813,20250209_185813,Sunday 18:58,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::a3dPU2lucVNBMlo5VnlvUkJCaSsyUT09?height=1080
SM-S908B,9.February 2025,20250209_185409,20250209_185409,Sunday 18:54,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MXBrVkd4Y2pXM1RPL0VBbXJzM1h1Zz09?height=1080
SM-S908B,9.February 2025,20250209_140424,20250209_140424,Sunday 14:04,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eTlwM3pUeTIxOTlUcWQ5MXFERjBZZz09?height=1080
SM-S908B,9.February 2025,20250209_140419,20250209_140419,Sunday 14:04,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::QXp3WHRob0FRZFJSWTdmNm1LTGJNQT09?height=1080
SM-S908B,9.February 2025,20250209_140417,20250209_140417,Sunday 14:04,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RGxrOGkxRC8yU1JBOTFSZ3BFajMzZz09?height=1080
SM-S908B,8.February 2025,20250208_124527,20250208_124527,Saturday 12:45,https://thumbnailer-proxy-8.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bE9HWVJrd2RsbTZxOGg4eE9WTUkxdz09?height=324
SM-S908B,8.February 2025,20250208_124453,20250208_124453,Saturday 12:44,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aHRCb3BKbFRBMnpSWlpVbGFsaURjQT09?height=1080
SM-S908B,8.February 2025,20250208_124433,20250208_124433,Saturday 12:44,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WVVEd2pTSVhQMmpxOVlJMUs2MzV0dz09?height=1080
SM-S908B,8.February 2025,20250208_124428,20250208_124428,Saturday 12:44,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bEQ2KzVKYm9JT2EyempzeGlvZlM0Zz09?height=1080
SM-S908B,8.February 2025,20250208_124425,20250208_124425,Saturday 12:44,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bWlvQzJkbDhmTUE1WUNWamFSK096UT09?height=1080
SM-S908B,8.February 2025,20250208_124318,20250208_124318,Saturday 12:43,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UHhGR0hSd2RCT2RMVnpFRmJ5a0M3Zz09?height=1080
SM-S908B,8.February 2025,20250208_124317,20250208_124317,Saturday 12:43,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cEU4QVZYWnNHdlNTcUxZeWV3S0JNZz09?height=1080
SM-S908B,8.February 2025,20250208_124312,20250208_124312,Saturday 12:43,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aGVoeFdibk9mbmU4Ym1qd0wzQThadz09?height=1080
SM-S908B,8.February 2025,20250208_124310,20250208_124310,Saturday 12:43,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MzhpNjMrN2FpTGNxY1plb3NFOEUvQT09?height=1080
SM-S908B,8.February 2025,20250208_124303,20250208_124303,Saturday 12:43,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::b2t6OTMyTFBubkgwSTZXT1VvcmJOZz09?height=1080
SM-S908B,8.February 2025,20250208_124255,20250208_124255,Saturday 12:42,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TjRsaHdhd0xVVWY1dGRxZXpudmdyZz09?height=1080
SM-S908B,6.February 2025,20250206_181634,20250206_181634,Thursday 18:16,https://thumbnailer-proxy-8.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::T0ZOVlU1Z0x3OGsyNzVCOW5VSkpadz09?height=324
SM-S908B,6.February 2025,20250206_181631,20250206_181631,Thursday 18:16,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MWFlN3VlZHlRT2tLQ0RxaDIwd0huZz09?height=1080
SM-S908B,6.February 2025,20250206_181619,20250206_181619,Thursday 18:16,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MnlsTVZEVUgrUUFkN08rZklBOGRQQT09?height=1080
SM-S908B,6.February 2025,20250206_181616,20250206_181616,Thursday 18:16,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::YWxqb244TWJRVGRpRkVlSnNXVmkzdz09?height=1080
SM-S908B,6.February 2025,20250206_181610,20250206_181610,Thursday 18:16,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZlVSbVMrMGNuYmQ0SDhReUtraGlEUT09?height=1080
SM-S908B,6.February 2025,20250206_181608,20250206_181608,Thursday 18:16,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TjY0NTQvRndCbHJrQ1hPRWcxWm9LZz09?height=1080
SM-S908B,6.February 2025,20250206_165432,20250206_165432,Thursday 16:54,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Wlp6c0pIdEYyZHp1MTJCV0M1QXJHQT09?height=1080
SM-S908B,6.February 2025,20250206_165427,20250206_165427,Thursday 16:54,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RzR2UVAxdXFLNHhtRFY2REdRNEpOUT09?height=1080
SM-S908B,6.February 2025,20250206_165357,20250206_165357,Thursday 16:53,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::c1Y0ODVJOXpSNW9rQmtubVFVdHpuZz09?height=1080
SM-S908B,6.February 2025,20250206_144655,20250206_144655,Thursday 14:46,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dzJmS2g2ZTg5ZmJkYm90WjBzKzI0Zz09?height=1080
SM-S908B,6.February 2025,20250206_144653,20250206_144653,Thursday 14:46,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dDk3L0x1cVNVWHNLdGRmS3p4RWFTZz09?height=1080
SM-S908B,6.February 2025,20250206_144649,20250206_144649,Thursday 14:46,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UUhSalVuVGNXZjJFczZYYkRHZjhOdz09?height=1080
SM-S908B,6.February 2025,20250206_091055,20250206_091055,Thursday 09:10,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::d3RSamozd05pL3M4NFQ1SDJwV1doZz09?height=1080
SM-S908B,5.February 2025,20250205_183825,20250205_183825,Wednesday 18:38,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::QzJwRFJ0L2dTVFpYN2tkNzdSQUtXUT09?height=1080
SM-S908B,5.February 2025,20250205_183812,20250205_183812,Wednesday 18:38,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::S3hvbDN5Nnhwc2ozLzQ5ZnNyVVpDdz09?height=1080
SM-S908B,5.February 2025,20250205_182325,20250205_182325,Wednesday 18:23,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::S2I2L2ZxelQ5ZnB6NHNhZi9rd1J0dz09?height=1080
SM-S908B,5.February 2025,20250205_160923,20250205_160923,Wednesday 16:09,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::ZC9vNksyOWtaMmQ4ZTE0dTZ2Q1pFUT09?height=1080
SM-S908B,5.February 2025,20250205_160920,20250205_160920,Wednesday 16:09,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dzlMdTFCT05WQWMyQVQ5VURTV0hzdz09?height=1080
SM-S908B,5.February 2025,20250205_160918,20250205_160918,Wednesday 16:09,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UVE5TG5uZlV0UWxBNGhQMGxLdk1Fdz09?height=1080
SM-S908B,5.February 2025,20250205_160828,20250205_160828,Wednesday 16:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MmhhODYzUjZPVFROby9EaFNtNHJlQT09?height=1080
SM-S908B,5.February 2025,20250205_160826,20250205_160826,Wednesday 16:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::TzAyS3ZPMTVKeUNpY1dUQWdrNDJzdz09?height=1080
SM-S908B,5.February 2025,20250205_153207,20250205_153207,Wednesday 15:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bnErV3Q2amw1c1pQU0l1bGs0bjBqZz09?height=1080
SM-S908B,5.February 2025,20250205_152755,20250205_152755,Wednesday 15:27,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aGdWVVUzVGFTb1ltWXBYMmF5eXR3QT09?height=1080
SM-S908B,5.February 2025,20250205_145205,20250205_145205,Wednesday 14:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SEQwQU9OK0Z6ajdEaEVuUjF6SFExQT09?height=1080
SM-S908B,5.February 2025,20250205_145202,20250205_145202,Wednesday 14:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Rll4dVUyTWxTWDcvdXFMWERiTU5LUT09?height=1080
SM-S908B,5.February 2025,20250205_145144,20250205_145144,Wednesday 14:51,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UGY5Nkhlb0c0dGUrRm51bWlsUzFLQT09?height=1080
SM-S908B,5.February 2025,20250205_143147,20250205_143147,Wednesday 14:31,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RThhbmFTR1l0dlFIbnloT1YxRmVuZz09?height=1080
SM-S908B,5.February 2025,20250205_143133,20250205_143133,Wednesday 14:31,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eFFIeCt6elc4cVJaV0JZMFZMZ0FrUT09?height=1080
SM-S908B,5.February 2025,20250205_143118,20250205_143118,Wednesday 14:31,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::d0NqZWtqV2kwdmFEbFcxYmtWWGNNdz09?height=1080
SM-S908B,5.February 2025,20250205_143026,20250205_143026,Wednesday 14:30,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Vm1OaUs1NklsTWwrUG0rU09NQ1RQZz09?height=1080
SM-S908B,5.February 2025,20250205_143024,20250205_143024,Wednesday 14:30,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bGM3T05HTitWbUJXMDdpU3FOUWJKdz09?height=1080
SM-S908B,5.February 2025,20250205_143006,20250205_143006,Wednesday 14:30,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aVZzZVkvR2JuU2dRK0J2UlpucmNFdz09?height=1080
SM-S908B,5.February 2025,20250205_142755,20250205_142755,Wednesday 14:27,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Q3dGc0NpVk94eS9VZ21HMm5kbzduQT09?height=1080
SM-S908B,5.February 2025,20250205_142753,20250205_142753,Wednesday 14:27,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::U2hCNWlmdHdncVFqdFRBU2FEMHVQZz09?height=1080
SM-S908B,5.February 2025,20250205_142747,20250205_142747,Wednesday 14:27,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::blh6ZU51RXc5K0JWRGZWYXh6aUJXQT09?height=1080
SM-S908B,5.February 2025,20250205_142746,20250205_142746,Wednesday 14:27,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WldoNXk4cFVVUnRNLzdIb2JYZXhnUT09?height=1080
SM-S908B,5.February 2025,20250205_142744,20250205_142744,Wednesday 14:27,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bWRvRWZ5M2tWUStpSjZVS3JRSEpIdz09?height=1080
SM-S908B,5.February 2025,20250205_140007,20250205_140007,Wednesday 14:00,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MXZIY3FpbzlGOXM0NDFYa0NtRzhyUT09?height=1080
